L	1	Bisogna cogliere la meglio occasione.
L	2	Bisogna cogliere l'occasione migliore.
L	3	Bisogna cogliere le meglio occasioni.
L	4	Evitiamo di fare una peggio figura.
L	5	Evitiamo di fare delle peggio figure.
L	6	Vidi il mucca pascolare nel campo.
L	7	Vidi il mucche pascolare nel campo.
L	8	il male è la specializzazione
M	8	UPPERCASE_SENTENCE_START		0	2	Other	Questa frase non inizia con una maiuscola	Il
L	9	il pioniere dei videogiochi
M	9	UPPERCASE_SENTENCE_START		0	2	Other	Questa frase non inizia con una maiuscola	Il
L	10	Vidi un mucca pascolare nel campo.
L	11	Vidi una mucche pascolare nel campo.
L	12	Quanto costa lo vino?
L	13	Io le ritrovo quando osservo
L	14	Hai fatto le compiti?
L	15	Mi insegni uno trucco?
L	16	Ho forato il pneumatico.
L	17	Hai forato lo pneumatico.
L	18	Come raccontano i storici...
L	19	Devi andare da un psicologo.
L	20	Adoravano i dei del suono.
L	21	Per dimostrare ch'è impossibile.
M	21	GR_04_001	1	15	19	Other	Nell'italiano standard, la frase <suggestion>che è</suggestion> non è normalmente contratta.	che è
L	22	Da professionista qual'è.
M	22	GR_04_001	2	18	24	Other	L'apostrofo non è richiesto in quanto non si tratta di elisione: <suggestion>qual è</suggestion>.	qual è
L	23	Solo noi possiamo farlo, e nessun'altro, e dobbiamo agire in modo molto rapido.
M	23	GR_04_001	3	27	39	Other	Non si usa l'apostrofo se la parola che segue è maschile.	nessun altro
L	24	Tuttavia, a mio avviso, l'unica soluzione è lasciar decidere al popolo e a nessun altro!
L	25	Un’isola, alcun’amica, buon’anima.
L	26	Un'interprete.
L	27	un'«unghia»
M	27	UPPERCASE_SENTENCE_START		0	2	Other	Questa frase non inizia con una maiuscola	Un
L	28	Ho bisogno di informazioni.
L	29	L'uva e' sul tavolo.
M	29	GR_04_002	2	6	8	Other	Si suggerisce di non usare l'apostrofo per scrivere il verbo essere.	è
L	30	Ve lo dico solo perché' mi siete simpatici.
M	30	GR_04_002	3	16	23	Other	Togliere l'apostrofo in quanto la parola è già accentata.	perché
L	31	E' un peccato!
M	31	GR_04_002	4	0	2	Other	Si suggerisce di non usare l'apostrofo per il verbo essere.	È
L	32	Mi da' una mano per favore?
M	32	GR_04_002	5	3	6	Other	Non utilizzare l'apostrofo per accentare.	dà
L	33	E non si capisce il perché di tanta paura.
L	34	Non si capisce il perché di tanta paura.
L	35	Il libro degli amici.
L	36	Il libro degli amico
M	36	ARTICOLATA_SOSTANTIVO	1	9	20	Other	La preposizione articolata non concorda con il sostantivo che la segue	
L	37	Il libro dell'amico amici.
L	38	Il libro dello amici
M	38	ARTICOLATA_SOSTANTIVO	2	9	20	Other	La preposizione articolata non concorda con il sostantivo che la segue	
L	39	sul prodotti
M	39	ARTICOLATA_SOSTANTIVO	2	0	12	Other	La preposizione articolata non concorda con il sostantivo che la segue	
L	40	nel terra
M	40	ARTICOLATA_SOSTANTIVO	2	0	9	Other	La preposizione articolata non concorda con il sostantivo che la segue	
L	41	nel amica
M	41	ARTICOLATA_SOSTANTIVO	2	0	9	Other	La preposizione articolata non concorda con il sostantivo che la segue	
L	42	nel amiche
M	42	ARTICOLATA_SOSTANTIVO	2	0	10	Other	La preposizione articolata non concorda con il sostantivo che la segue	
L	43	dal problema
M	43	UPPERCASE_SENTENCE_START		0	3	Other	Questa frase non inizia con una maiuscola	Dal
L	44	nel panorama
M	44	UPPERCASE_SENTENCE_START		0	3	Other	Questa frase non inizia con una maiuscola	Nel
L	45	sul pianeta
M	45	UPPERCASE_SENTENCE_START		0	3	Other	Questa frase non inizia con una maiuscola	Sul
L	46	sul tema
M	46	UPPERCASE_SENTENCE_START		0	3	Other	Questa frase non inizia con una maiuscola	Sul
L	47	del programma
M	47	UPPERCASE_SENTENCE_START		0	3	Other	Questa frase non inizia con una maiuscola	Del
L	48	dal verde
M	48	UPPERCASE_SENTENCE_START		0	3	Other	Questa frase non inizia con una maiuscola	Dal
L	49	dal sistema
M	49	UPPERCASE_SENTENCE_START		0	3	Other	Questa frase non inizia con una maiuscola	Dal
L	50	al cinema
M	50	UPPERCASE_SENTENCE_START		0	2	Other	Questa frase non inizia con una maiuscola	Al
L	51	Il libro dell'amica.
L	52	Il libro delle amica
M	52	ARTICOLATA_SOSTANTIVO	3	9	20	Other	La preposizione articolata non concorda con il sostantivo che la segue	
L	53	Il libro dell'amica.
L	54	Il libro della amiche
M	54	ARTICOLATA_SOSTANTIVO	4	9	21	Other	La preposizione articolata non concorda con il sostantivo che la segue	
L	55	Vengo dà Roma.
M	55	GR_07_001	1	6	8	Other	Probabilmente si scrive senza accento: <suggestion>da</suggestion>.	da
L	56	È dà due ore che ti aspetto.
M	56	GR_07_001	1	2	4	Other	Probabilmente si scrive senza accento: <suggestion>da</suggestion>.	da
L	57	L'opposizione russa dà voce alle sue inquietudini.
L	58	Sentirsi giudicati da chi non ti conosce dà un pochino fastidio.
L	59	Chi vuole dà l'elemosina.
L	60	Assolvere a un compito.
M	60	GR_07_001	2	10	11	Other	Non si assolve a qualcosa, si assolve qualcosa. Rimuovere a <suggestion></suggestion>	
L	61	Assolvere un compito.
L	62	Mi interesso al calcio.
M	62	GR_07_001	3	13	15	Other	Non ci si interessa a ma ci si interessa <suggestion>di</suggestion>...	di
L	63	Interessarsi al calcio.
M	63	GR_07_001	4	13	15	Other	Non ci si interessa a ma ci si interessa <suggestion>di</suggestion>...	di
L	64	Fui promosso a direttore.
M	64	GR_07_001	5	13	14	Other	Non si promuove a qualcosa, si promuove qualcosa. Rimuovere a <suggestion></suggestion>	
L	65	Fui promosso direttore.
L	66	Insisto a dire che è così.
M	66	GR_07_001	6	8	9	Other	Non si insiste a, si insiste <suggestion>nel</suggestion>	nel
L	67	Ovviamente... è tutto a gratis!
M	67	UPPERCASE_SENTENCE_START		14	15	Other	Questa frase non inizia con una maiuscola	È
M	67	GR_07_001	7	22	30	Other	Si scrive <suggestion>gratis</suggestion> (senza la preposizione).	gratis
L	68	Una ragazza a nome Francesca.
M	68	GR_07_001	8	12	18	Other	La forma corretta è <suggestion>di nome</suggestion> e non a nome.	di nome
L	69	Ecco il mio biglietto di visita.
M	69	GR_07_001	9	22	24	Other	Biglietto <suggestion>da</suggestion> visita	da
L	70	Preferisco non pensare a quel **.
M	70	GR_09_001	1	30	32	Other	L’asterisco si usa per un’omissione nel numero di tre consecutivi: <suggestion>***</suggestion>.	***
L	71	Preferisco non pensare a quel **
M	71	GR_09_001	2	30	32	Other	L’asterisco si usa per un’omissione nel numero di tre consecutivi: <suggestion>***</suggestion>.	***
L	72	Preferisco non pensare a quel ****.
M	72	GR_09_001	3	30	34	Other	L’asterisco si usa per un’omissione nel numero di tre consecutivi: <suggestion>***</suggestion>.	***
L	73	Preferisco non pensare a quel ****
M	73	GR_09_001	4	30	34	Other	L’asterisco si usa per un’omissione nel numero di tre consecutivi: <suggestion>***</suggestion>.	***
L	74	Preferisco non pensare a quel *****
M	74	GR_09_001	5	30	35	Other	L’asterisco si usa per un’omissione nel numero di tre consecutivi: <suggestion>***</suggestion>.	***
L	75	Lasciami pensare....
M	75	GR_09_002	1	16	20	Other	I puntini di sospensione si usano sempre nel numero di tre, per indicare la sospensione del discorso: <suggestion>...</suggestion>.	...
L	76	Fammi parlare!!
M	76	GR_09_003	1	13	15	Other	Se ne mette uno solo: <suggestion>!</suggestion>.	!
L	77	Quando vieni??
M	77	GR_09_003	2	12	14	Other	Se ne mette uno solo: <suggestion>?</suggestion>.	?
L	78	La Nomedifantasia spa offre nuovi servizi.
M	78	MORFOLOGIK_RULE_IT_IT		3	17	UnknownWord	Trovato un probabile errore di battitura.	
M	78	GR_09_004	1	18	21	Other	Utilizzare la sigla corretta: <suggestion>S.p.A.</suggestion>.	S.p.A.
L	79	La Nomedifantasia S.p.a. offre nuovi servizi.
M	79	MORFOLOGIK_RULE_IT_IT		3	17	UnknownWord	Trovato un probabile errore di battitura.	
M	79	GR_09_004	2	18	24	Other	Utilizzare la sigla corretta: <suggestion>S.p.A.</suggestion>.	S.p.A.
M	79	UPPERCASE_SENTENCE_START		25	30	Other	Questa frase non inizia con una maiuscola	Offre
L	80	La Nomedifantasia srl offre nuovi servizi.
M	80	MORFOLOGIK_RULE_IT_IT		3	17	UnknownWord	Trovato un probabile errore di battitura.	
M	80	GR_09_004	3	18	21	Other	Utilizzare la sigla corretta: <suggestion>S.R.L.</suggestion>.	S.R.L.
L	81	La Nomedifantasia S.r.l. offre nuovi servizi.
M	81	MORFOLOGIK_RULE_IT_IT		3	17	UnknownWord	Trovato un probabile errore di battitura.	
M	81	GR_09_004	4	18	24	Other	Utilizzare la sigla corretta: <suggestion>S.R.L.</suggestion>.	S.R.L.
L	82	La Nomedifantasia sas offre nuovi servizi.
M	82	MORFOLOGIK_RULE_IT_IT		3	17	UnknownWord	Trovato un probabile errore di battitura.	
M	82	GR_09_004	5	18	21	Other	Utilizzare la sigla corretta: <suggestion>S.A.S.</suggestion>.	S.A.S.
L	83	non sono vengono preparate con le tecnologie e le infrastrutture adatte
M	83	UPPERCASE_SENTENCE_START		0	3	Other	Questa frase non inizia con una maiuscola	Non
M	83	DOPPIO_VERBO_AUSILIARE_TERZA_PERSONA	1	4	16	Other	La frase contiene un verbo ausiliare ripetuto	
L	84	Io navigo ma mi dirigevo nella direzione sbagliata.
L	85	Io navigo ma mi dirigo nella direzione sbagliata.
L	86	Tu navighi ma ti dirigevi nella direzione sbagliata.
L	87	Tu navighi ma ti dirigi nella direzione sbagliata.
L	88	La barca naviga ma si dirigeva nella direzione sbagliata.
L	89	La barca naviga ma si dirige nella direzione sbagliata.
L	90	Questa notte camminerò nel buio e rischio di andare a sbattere contro una porta.
L	91	Questa notte camminerò nel buio e rischierò di andare a sbattere contro una porta.
