L	1	ڪادو
M	1	ReplaceLettersInSameLangs	1	0	4	Other	آیا منظور شما «<suggestion>کادو</suggestion>» است؟	کادو
L	2	کادو
L	3	ېاور
M	3	ReplaceLettersInSameLangs	2	0	4	Other	آیا منظور شما «<suggestion>یاور</suggestion>» است؟	یاور
L	4	یاور
L	5	ھارون
M	5	ReplaceLettersInSameLangs	3	0	5	Other	آیا منظور شما «<suggestion>هارون</suggestion>» است؟	هارون
L	6	هارون
L	7	خانﮥ دوست
M	7	ReplaceLettersInSameLangs	4	0	4	Other	آیا منظور شما «<suggestion>خانهٔ</suggestion>» است؟	خانهٔ
L	8	خانهٔ دوست
L	9	چرا ?
M	9	ReplaceEnglishMarks	1	4	5	Other	 آیا منظور شما«<suggestion>؟</suggestion>» است؟	؟
L	10	چرا؟
L	11	درست, ولی
M	11	ReplaceEnglishMarks	2	0	5	Other	آیا منظور شما «<suggestion>درست،</suggestion>» است؟	درست،
L	12	درست، ولی
L	13	۱۹.۷۵
M	13	ReplaceEnglishMarks	3	0	5	Other	 آیا منظور شما«<suggestion>۱۹٫۷۵</suggestion>» است؟	۱۹٫۷۵
L	14	۱۹٫۷۵
L	15	۱,۹۹۹
M	15	ReplaceEnglishMarks	2	0	2	Other	آیا منظور شما «<suggestion>۱،</suggestion>» است؟	۱،
L	16	۱٬۹۹۹
L	17	امروز تا الی فردا
M	17	RemoveThesePhrases-to	1	6	12	Other	آیا منظور شما «<suggestion>تا</suggestion>» است؟	تا
L	18	امروز تا فردا
L	19	از سن ۱۰ سالگی
M	19	RemoveThesePhrases-age	1	3	14	Other	آیا منظور شما «<suggestion>۱۰ سالگی</suggestion>» است؟	۱۰ سالگی
L	20	از ۱۰ سالگی
L	21	آیا چگونه به کار تو رسیدگی کنم؟
M	21	RemoveThesePhrases-QuestionWords	1	0	9	Other	آیا منظور شما «<suggestion>چگونه</suggestion>» است؟	چگونه
L	22	چگونه به کار تو رسیدگی کنم؟
L	23	رسماًً
M	23	FixDoubleTanvin	1	0	6	Other	آیا منظور شما «<suggestion>رسماً</suggestion>» است؟	رسماً
L	24	رسماً
L	25	۱۹٬
M	25	RemoveAdditionMarks	1	0	3	Other	آیا منظور شما «<suggestion>۱۹</suggestion>» است؟	۱۹
L	26	۱۹
L	27	و‌ارد
M	27	Bad_ZWNJ	1	0	2	Other	 آیا منظور شما«<suggestion>و</suggestion>» است؟	و
L	28	وارد
L	29	‌:
M	29	Bad_ZWNJ	2	0	2	Other	 آیا منظور شما«<suggestion>:</suggestion>» است؟	:
L	30	:
L	31	می ایستادند
L	32	می‌ایستادند
L	33	می ورزند
L	34	می‌ورزند
L	35	سرشناس تر
M	35	Tar_Tarin_Fix	1	0	9	Other	آیا منظور شما «<suggestion>سرشناس‌تر</suggestion>» است؟	سرشناس‌تر
L	36	سرشناس‌تر
L	37	واژه های
L	38	واژه‌های
L	39	قرمز فام
M	39	ZWNJ_Connection	98	0	8	Other	آیا منظور شما  «<suggestion>قرمزفام</suggestion>» است؟	قرمزفام
L	40	قرمزفام
L	41	یک گانه
M	41	Complex_Number_Word	1	0	7	Other	آیا منظور شما «<suggestion>یک‌گانه</suggestion>» است؟	یک‌گانه
L	42	یک‌گانه
L	43	شاهرخ نژاد
M	43	Complex_Family_Name	1	0	10	Other	آیا منظور شما «<suggestion>شاهرخ‌نژاد</suggestion>» است؟	شاهرخ‌نژاد
L	44	شاهرخ‌نژاد
L	45	خون آشام
M	45	ZWNJ_Connection	1	0	8	Other	 آیا منظور شما«<suggestion>خون‌آشام</suggestion>» است؟	خون‌آشام
L	46	خون‌آشام
L	47	تفریق گر
M	47	ZWNJ_Connection	2	0	8	Other	آیا منظور شما  «<suggestion>تفریق‌گر</suggestion>» است؟	تفریق‌گر
L	48	تفریق‌گر
L	49	دائم الصوم
M	49	ZWNJ_Connection	3	0	10	Other	آیا منظور شما  «<suggestion>دائم‌الصوم</suggestion>» است؟	دائم‌الصوم
L	50	دائم‌الصوم
L	51	نام نویس
M	51	ZWNJ_Connection	4	0	8	Other	آیا منظور شما  «<suggestion>نام‌نویس</suggestion>» است؟	نام‌نویس
L	52	نام‌نویس
L	53	پای آور
M	53	ZWNJ_Connection	5	0	7	Other	آیا منظور شما  «<suggestion>پای‌آور</suggestion>» است؟	پای‌آور
L	54	پای‌آور
L	55	انسان شناس
M	55	ZWNJ_Connection	6	0	10	Other	آیا منظور شما  «<suggestion>انسان‌شناس</suggestion>» است؟	انسان‌شناس
L	56	انسان‌شناس
L	57	نقاره چی
M	57	ZWNJ_Connection	7	0	8	Other	آیا منظور شما  «<suggestion>نقاره‌چی</suggestion>» است؟	نقاره‌چی
L	58	نقاره‌چی
L	59	دو پایه
M	59	ZWNJ_Connection	8	0	7	Other	آیا منظور شما  «<suggestion>دوپایه</suggestion>» است؟	دوپایه
L	60	دو‌پایه
M	60	Bad_ZWNJ	1	0	3	Other	 آیا منظور شما«<suggestion>دو</suggestion>» است؟	دو
L	61	کاه دزد
M	61	ZWNJ_Connection	9	0	7	Other	آیا منظور شما  «<suggestion>کاه‌دزد</suggestion>» است؟	کاه‌دزد
L	62	کاه‌دزد
L	63	روز افزون
