L	1	Foi a el cine cola so hermana.
M	1	A_CONTR	1	4	8	Other	La preposición «a» contrái col artículu determináu: <suggestion>al</suggestion>.	al
L	2	Foi al cine cola so hermana.
L	3	Tienes que lo dicir a l’entamu.
M	3	A_CONTR	2	20	30	Other	La preposición «a» contrái col artículu determináu en cuenta d’apostrofar: <suggestion>al entamu</suggestion>.	al entamu
L	4	Tienes que lo dicir al entamu.
L	5	Nun l’aconseyara bien.
M	5	A_CONTR	3	4	16	Other	El pronome personal «la» nun apostrofa: <suggestion>la aconseyara</suggestion>.	la aconseyara
L	6	Nun la aconseyara bien.
L	7	El fíu de el so hermanu llámase Colás.
M	7	DE_CONTR	1	7	12	Other	La preposición «de» contrái col artículu determináu: <suggestion>del</suggestion>.	del
L	8	El fíu del so hermanu llámase Colás.
L	9	Tien les llaves de l’apartamentu.
M	9	DE_CONTR	2	16	32	Other	La preposición «de» contrái col artículu determináu en cuenta d’apostrofar: <suggestion>del apartamentu</suggestion>.	del apartamentu
L	10	Tien les llaves del apartamentu.
L	11	Foi pa el chigre hai dos hores.
M	11	PA_CONTR	1	4	9	Other	La preposición «pa» contrái col artículu determináu: <suggestion>pal</suggestion>.	pal
L	12	Foi pal chigre hai dos hores.
L	13	Les perres foron pa l’herederu.
M	13	PA_CONTR	2	17	30	Other	La preposición «pa» contrái col artículu determináu en cuenta d’apostrofar: <suggestion>pal herederu</suggestion>.	pal herederu
L	14	Les perres foron pal herederu.
L	15	La caxa ta so el somier.
M	15	SO_CONTR	1	11	16	Other	La preposición «so» contrái col artículu determináu: <suggestion>sol</suggestion>.	sol
L	16	La caxa ta sol somier.
L	17	Tienes la pota so l’armariu.
M	17	SO_CONTR	2	15	27	Other	La preposición «so» contrái col artículu determináu en cuenta d'apostrofar: <suggestion>sol armariu</suggestion>.	sol armariu
L	18	Tienes la pota sol armariu.
L	19	Vieno al cine con la so hermana.
M	19	CON_CONTR	1	14	20	Other	La preposición «con» contrái col artículu determináu: <suggestion>cola</suggestion>.	cola
L	20	Vieno al cine cola so hermana.
L	21	Vieno al cine con el so hermanu.
M	21	CON_CONTR	2	14	20	Other	La preposición «con» contrái col artículu determináu: <suggestion>col</suggestion>.	col
L	22	Vieno al cine col so hermanu.
L	23	Habría tar bien delgáu con lo poco que xinta.
M	23	CON_CONTR	3	23	29	Other	La preposición «con» contrái col artículu determináu: <suggestion>colo</suggestion>.	colo
L	24	Habría tar bien delgáu colo poco que xinta.
L	25	Pues mercar un pisu con les perres que tienes.
M	25	CON_CONTR	4	20	27	Other	La preposición «con» contrái col artículu determináu: <suggestion>coles</suggestion>.	coles
L	26	Pues mercar un pisu coles perres que tienes.
L	27	Marchó pa en casa con los bolsos enllenos.
M	27	CON_CONTR	5	18	25	Other	La preposición «con» contrái col artículu determináu: <suggestion>colos</suggestion>.	colos
L	28	Marchó pa en casa colos bolsos enllenos.
L	29	Marchóme con l’almuhada.
M	29	CON_CONTR	6	9	23	Other	La preposición «con» contrái col artículu determináu en cuenta d’apostrofar: <suggestion>cola almuhada</suggestion>.	cola almuhada
L	30	Marchóme cola almuhada.
L	31	Metióse con l’asturianu.
M	31	CON_CONTR	7	8	23	Other	La preposición «con» contrái col artículu determináu en cuenta d'apostrofar: <suggestion>col asturianu</suggestion>.	col asturianu
L	32	Metióse col asturianu.
L	33	Espérote en la estación.
M	33	EN_CONTR	1	9	14	Other	La preposición «en» contrái col artículu determináu: <suggestion>na</suggestion>.	na
L	34	Espérote na estación.
L	35	Espérote en el chigre.
M	35	EN_CONTR	2	9	14	Other	La preposición «en» contrái col artículu determináu: <suggestion>nel</suggestion>.	nel
L	36	Espérote nel chigre.
L	37	Tas pensando en lo que yo.
M	37	EN_CONTR	3	13	18	Other	La preposición «en» contrái col artículu determináu: <suggestion>no</suggestion>.	no
L	38	Tas pensando no que yo.
L	39	Tienes los llibros en les baldes.
M	39	EN_CONTR	4	19	25	Other	La preposición «en» contrái col artículu determináu: <suggestion>nes</suggestion>.	nes
L	40	Tienes los llibros nes baldes.
L	41	Tienes manches en los pies.
M	41	EN_CONTR	5	15	21	Other	La preposición «en» contrái col artículu determináu: <suggestion>nos</suggestion>.	nos
L	42	Tienes manches nos pies.
L	43	Cayóte agua en l’almuhada.
M	43	EN_CONTR	6	12	25	Other	La preposición «en» contrái col artículu determináu en cuenta d’apostrofar: <suggestion>na almuhada</suggestion>.	na almuhada
L	44	Cayóte agua na almuhada.
L	45	Pegó-y en l’ombligu.
M	45	EN_CONTR	7	7	19	Other	La preposición «en» contrái col artículu determináu en cuenta d'apostrofar: <suggestion>nel ombligu</suggestion>.	nel ombligu
L	46	Pegó-y nel ombligu.
L	47	Vien per la cera.
M	47	PER_CONTR	1	5	11	Other	La preposición «per» contrái col artículu determináu: <suggestion>pela</suggestion>.	pela
L	48	Vien pela cera.
L	49	Tien que venir per el camín.
M	49	PER_CONTR	2	15	21	Other	La preposición «per» contrái col artículu determináu: <suggestion>pel</suggestion>.	pel
L	50	Tien que venir pel camín.
L	51	Vete per lo segao.
M	51	PER_CONTR	3	5	11	Other	La preposición «per» contrái col artículu determináu: <suggestion>pelo</suggestion>.	pelo
L	52	Vete pelo segao.
L	53	Ta pingándo-y per les dees.
M	53	PER_CONTR	4	14	21	Other	La preposición «per» contrái col artículu determináu: <suggestion>peles</suggestion>.	peles
L	54	Ta pingándo-y peles dees.
L	55	Da-y bien per los requexos.
M	55	PER_CONTR	5	10	17	Other	La preposición «per» contrái col artículu determináu: <suggestion>pelos</suggestion>.	pelos
L	56	Da-y bien pelos requexos.
L	57	Pingóte agua per l’almuhada.
M	57	PER_CONTR	6	13	27	Other	La preposición «per» contrái col artículu determináu en cuenta d’apostrofar: <suggestion>pela almuhada</suggestion>.	pela almuhada
L	58	Pingóte agua pela almuhada.
L	59	Tien rebusquinos per l’abdome.
M	59	PER_CONTR	7	17	29	Other	La preposición «per» contrái col artículu determináu en cuenta d’apostrofar: <suggestion>pel abdome</suggestion>.	pel abdome
