L	1	Weist du, ob das richtig ist?
M	1	WEIST_DU_DE_SPELLING_RULE	1	0	5	Other	Das korrekte Verb hier scheint <suggestion>weißt</suggestion> (Form von 'wissen') zu sein.	Weißt
L	2	Weist du, dass ich dich wirklich gern hab?
M	2	WEIST_DU_DE_SPELLING_RULE	1	0	5	Other	Das korrekte Verb hier scheint <suggestion>weißt</suggestion> (Form von 'wissen') zu sein.	Weißt
L	3	Mit freundlichen Gruessen.
M	3	GRUESSE_SPELLING_RULE	1	17	25	Other	Möglicher Tippfehler gefunden.	Grüßen
L	4	Viele liebe Grueße.
M	4	GRUESSE_SPELLING_RULE	1	12	18	Other	Möglicher Tippfehler gefunden.	Grüße
L	5	Das bedeutet mdal Semmel.
M	5	GERMAN_SPELLER_RULE		13	17	UnknownWord	Möglicher Tippfehler gefunden.	mal|modal|das|man|da|dar|Stil|Tal|al|mag|Adam|Adel|Saal|Stab|Utah|egal|ideal|ml|oval|real
L	6	Es ist jetzt genau 15:30 Uhr.
L	7	Zwischen 18:00 und 20.00 Uhr bin ich zu Hause.
L	8	Das Seminar startet um 15:00.
L	9	Das Seminar von 15:00 bis 16.00 Uhr statt.
L	10	Sie erhalten das Produkt für einen Aufpreis von 45,00 CHF.
L	11	Sie erhalten das Produkt für einen Aufpreis von –,50 CHF.
L	12	Sie erhalten das Produkt für einen Aufpreis von CHF 45,00.
L	13	Sie erhalten das Produkt für einen Aufpreis von Yen –,50.
L	14	Sie erhalten das Produkt für einen Aufpreis von Schweizer Franken 45,00.
L	15	Sie erhalten das Produkt für einen Aufpreis von Japanischen Yen –,50.
L	16	Sie erhalten das Produkt für einen Aufpreis von 45,00 Schweizer Franken.
L	17	Sie erhalten das Produkt für einen Aufpreis von –,50 Japanischen Yen.
L	18	Dann sagte er nur "Hallo".
L	19	Plugins[] = "CorePluginsAdmin"
M	19	GERMAN_SPELLER_RULE		13	29	UnknownWord	Möglicher Tippfehler gefunden.	
L	20	"Ja" war seine Antwort.
L	21	Dann sagte er nur "Hallo".
L	22	Plugins[] = "CorePluginsAdmin"
